Sr.No,Ib (mA),Vb(mv),T1,T2,Normalizarion 100,Inc Volt,Normalization 80,
12709,630,6520,30.5,31,94.97048053,8170,80.72545135,19.27509155
12710,635,6520,30.5,31,94.97795382,8170,80.73180368,19.26873926
12711,635,6520,30.5,30.5,94.9854271,8170,80.73815602,19.26238697
12712,635,6520,30.5,31,94.99290038,8170,80.74450835,19.25603468
12713,635,6520,30.5,31,95.00037366,8170,80.75086068,19.24968238
12714,635,6520,30.5,31,95.00784695,8170,80.75721302,19.24333009
12715,635,6520,30.5,31,95.01532023,8170,80.76356535,19.2369778
12716,635,6510,30.5,31,95.02279351,8170,80.76991768,19.23062551
12717,635,6520,30.5,30.5,95.0302668,8170,80.77627002,19.22427322
12718,635,6510,30.5,30.5,95.03774008,8170,80.78262235,19.21792093
12719,635,6510,30.5,31,95.04521336,8170,80.78897468,19.21156864
12720,640,6510,30.5,30.5,95.05268665,8170,80.79532702,19.20521635
12721,635,6510,30.5,30.5,95.06015993,8170,80.80167935,19.19886406
12722,640,6510,30.5,30.5,95.06763321,8170,80.80803168,19.19251177
12723,635,6510,30.5,31,95.07510649,8170,80.81438402,19.18615948
12724,630,6510,30.5,31,95.08257978,8170,80.82073635,19.17980719
12725,630,6510,30.5,31,95.09005306,8170,80.82708868,19.1734549
12726,635,6510,30.5,31,95.09752634,8170,80.83344102,19.16710261
12727,635,6510,30.5,31,95.10499963,8170,80.83979335,19.16075032
12728,635,6510,30.5,30.5,95.11247291,8170,80.84614568,19.15439803
12729,635,6510,30.5,31,95.11994619,8170,80.85249802,19.14804574
12730,630,6510,30.5,31,95.12741948,8170,80.85885035,19.14169345
12731,640,6510,30.5,30.5,95.13489276,8170,80.86520268,19.13534115
12732,640,6510,30.5,31,95.14236604,8170,80.87155502,19.12898886
12733,635,6510,30.5,31,95.14983932,8170,80.87790735,19.12263657
12734,635,6510,30.5,31,95.15731261,8170,80.88425968,19.11628428
12735,635,6510,30.5,31,95.16478589,8170,80.89061202,19.10993199
12736,640,6510,30.5,30.5,95.17225917,8170,80.89696435,19.1035797
12737,635,6510,30.5,31,95.17973246,8170,80.90331668,19.09722741
12738,635,6500,30.5,31,95.18720574,8170,80.90966902,19.09087512
12739,635,6510,30.5,31,95.19467902,8170,80.91602135,19.08452283
12740,635,6500,30.5,31,95.20215231,8170,80.92237368,19.07817054
12741,635,6500,30.5,31,95.20962559,8170,80.92872601,19.07181825
12742,635,6500,30.5,31,95.21709887,8170,80.93507835,19.06546596
12743,640,6500,30.5,30.5,95.22457215,8170,80.94143068,19.05911367
12744,635,6500,30.5,30.5,95.23204544,8170,80.94778301,19.05276138
12745,630,6500,30.5,31,95.23951872,8170,80.95413535,19.04640909
12746,640,6500,30.5,30.5,95.246992,8170,80.96048768,19.0400568
12747,635,6500,30.5,30.5,95.25446529,8170,80.96684001,19.03370451
12748,635,6500,30.5,31,95.26193857,8170,80.97319235,19.02735222
12749,635,6500,30.5,30.5,95.26941185,8170,80.97954468,19.02099992
12750,630,6500,30.5,31,95.27688514,8170,80.98589701,19.01464763
12751,630,6500,30.5,31,95.28435842,8170,80.99224935,19.00829534
12752,635,6500,30.5,30.5,95.2918317,8170,80.99860168,19.00194305
12753,635,6500,30.5,31,95.29930498,8170,81.00495401,18.99559076
12754,635,6500,30.5,30.5,95.30677827,8170,81.01130635,18.98923847
12755,635,6500,30.5,30.5,95.31425155,8170,81.01765868,18.98288618
12756,635,6500,30.5,30.5,95.32172483,8170,81.02401101,18.97653389
12757,635,6500,30.5,30.5,95.32919812,8170,81.03036335,18.9701816
12758,635,6490,30.5,30.5,95.3366714,8170,81.03671568,18.96382931
12759,635,6490,30.5,30.5,95.34414468,8170,81.04306801,18.95747702
12760,630,6490,30.5,30.5,95.35161797,8170,81.04942035,18.95112473
12761,635,6490,30.5,30.5,95.35909125,8170,81.05577268,18.94477244
12762,635,6490,30.5,30.5,95.36656453,8170,81.06212501,18.93842015
12763,635,6490,30.5,30.5,95.37403781,8170,81.06847735,18.93206786
12764,635,6490,30.5,31,95.3815111,8170,81.07482968,18.92571557
12765,635,6490,30.5,30.5,95.38898438,8170,81.08118201,18.91936328
12766,635,6490,30.5,30.5,95.39645766,8170,81.08753435,18.91301099
12767,635,6490,30.5,30.5,95.40393095,8170,81.09388668,18.90665869
12768,635,6490,30.5,30.5,95.41140423,8170,81.10023901,18.9003064
12769,635,6490,30.5,31,95.41887751,8170,81.10659135,18.89395411
12770,635,6490,30.5,31,95.4263508,8180,81.11294368,18.88760182
12771,625,6490,30.5,30.5,95.43382408,8180,81.11929601,18.88124953
12772,635,6490,30.5,30.5,95.44129736,8180,81.12564835,18.87489724
12773,640,6490,30.5,30.5,95.44877064,8180,81.13200068,18.86854495
12774,640,6490,30.5,30.5,95.45624393,8180,81.13835301,18.86219266
12775,635,6490,30.5,30.5,95.46371721,8180,81.14470535,18.85584037
12776,635,6490,30.5,31,95.47119049,8180,81.15105768,18.84948808
12777,635,6490,30.5,30.5,95.47866378,8180,81.15741001,18.84313579
12778,640,6490,30.5,30.5,95.48613706,8180,81.16376235,18.8367835
12779,635,6480,30.5,31,95.49361034,8180,81.17011468,18.83043121
12780,635,6480,30.5,30.5,95.50108363,8180,81.17646701,18.82407892
12781,635,6480,30.5,31,95.50855691,8180,81.18281935,18.81772663
12782,635,6480,30.5,31,95.51603019,8180,81.18917168,18.81137434
12783,630,6480,30.5,31,95.52350348,8180,81.19552401,18.80502205
12784,635,6480,30.5,31,95.53097676,8180,81.20187635,18.79866975
12785,630,6480,30.5,30.5,95.53845004,8180,81.20822868,18.79231746
12786,635,6480,30.5,31,95.54592332,8180,81.21458101,18.78596517
12787,635,6480,30.5,31,95.55339661,8180,81.22093335,18.77961288
12788,635,6480,30.5,30.5,95.56086989,8180,81.22728568,18.77326059
12789,635,6480,30.5,30.5,95.56834317,8180,81.23363801,18.7669083
12790,640,6480,30.5,31,95.57581646,8180,81.23999035,18.76055601
12791,630,6480,30.5,31,95.58328974,8180,81.24634268,18.75420372
12792,640,6480,30.5,31,95.59076302,8180,81.25269501,18.74785143
12793,630,6480,30.5,31,95.59823631,8180,81.25904735,18.74149914
12794,630,6480,30.5,31,95.60570959,8180,81.26539968,18.73514685
12795,635,6480,30.5,30.5,95.61318287,8180,81.27175201,18.72879456
12796,635,6470,30.5,30.5,95.62065615,8180,81.27810435,18.72244227
12797,635,6470,30.5,31,95.62812944,8180,81.28445668,18.71608998
12798,635,6470,30.5,31,95.63560272,8180,81.29080901,18.70973769
12799,640,6470,30.5,30.5,95.643076,8180,81.29716135,18.7033854
12800,640,6470,30.5,31,95.65054929,8180,81.30351368,18.69703311
12801,635,6470,30.5,30.5,95.65802257,8180,81.30986601,18.69068082
12802,625,6470,30.5,31,95.66549585,8180,81.31621835,18.68432852
12803,635,6470,30.5,31,95.67296914,8180,81.32257068,18.67797623
12804,635,6470,30.5,30.5,95.68044242,8180,81.32892301,18.67162394
12805,630,6470,30.5,30.5,95.6879157,8180,81.33527534,18.66527165
12806,635,6470,30.5,30.5,95.69538898,8180,81.34162768,18.65891936
12807,640,6470,30.5,31,95.70286227,8180,81.34798001,18.65256707
12808,635,6470,30.5,31,95.71033555,8180,81.35433234,18.64621478
12809,635,6470,30.5,30.5,95.71780883,8180,81.36068468,18.63986249
12810,635,6470,30.5,31,95.72528212,8180,81.36703701,18.6335102
12811,635,6470,30.5,31,95.7327554,8180,81.37338934,18.62715791
12812,635,6460,30.5,31,95.74022868,8180,81.37974168,18.62080562
12813,635,6460,30.5,31,95.74770197,8180,81.38609401,18.61445333
12814,640,6460,30.5,30.5,95.75517525,8180,81.39244634,18.60810104
12815,635,6460,30.5,31,95.76264853,8180,81.39879868,18.60174875
12816,640,6460,30.5,30.5,95.77012181,8180,81.40515101,18.59539646
12817,635,6460,30.5,31,95.7775951,8180,81.41150334,18.58904417
12818,635,6460,30.5,31,95.78506838,8180,81.41785568,18.58269188
12819,630,6460,30.5,30.5,95.79254166,8180,81.42420801,18.57633959
12820,635,6460,30.5,31,95.80001495,8180,81.43056034,18.56998729
12821,640,6460,30.5,31,95.80748823,8180,81.43691268,18.563635
12822,635,6460,30.5,31,95.81496151,8180,81.44326501,18.55728271
12823,635,6460,30.5,31,95.8224348,8180,81.44961734,18.55093042
12824,635,6460,30.5,31,95.82990808,8180,81.45596968,18.54457813
12825,635,6460,30.5,30.5,95.83738136,8180,81.46232201,18.53822584
12826,640,6460,30.5,31,95.84485464,8180,81.46867434,18.53187355
12827,635,6450,30.5,31,95.85232793,8180,81.47502668,18.52552126
12828,640,6450,30.5,31,95.85980121,8180,81.48137901,18.51916897
12829,635,6450,30.5,31,95.86727449,8180,81.48773134,18.51281668
12830,635,6450,30.5,31,95.87474778,8180,81.49408368,18.50646439
12831,635,6450,30.5,30.5,95.88222106,8180,81.50043601,18.5001121
12832,635,6450,30.5,31,95.88969434,8190,81.50678834,18.49375981
12833,635,6450,30.5,31,95.89716763,8190,81.51314068,18.48740752
12834,635,6450,30.5,31,95.90464091,8190,81.51949301,18.48105523
12835,635,6450,30.5,31,95.91211419,8190,81.52584534,18.47470294
12836,635,6450,30.5,31,95.91958747,8190,81.53219768,18.46835065
12837,635,6450,30.5,30.5,95.92706076,8190,81.53855001,18.46199836
12838,635,6450,30.5,30.5,95.93453404,8190,81.54490234,18.45564606
12839,630,6450,30.5,31,95.94200732,8190,81.55125468,18.44929377
12840,630,6450,30.5,31,95.94948061,8190,81.55760701,18.44294148
12841,630,6440,30.5,31,95.95695389,8190,81.56395934,18.43658919
12842,635,6450,30.5,31,95.96442717,8190,81.57031168,18.4302369
12843,635,6440,30.5,31,95.97190046,8190,81.57666401,18.42388461
12844,630,6440,30.5,31,95.97937374,8190,81.58301634,18.41753232
12845,635,6440,30.5,31,95.98684702,8190,81.58936868,18.41118003
12846,635,6440,30.5,30.5,95.9943203,8190,81.59572101,18.40482774
12847,635,6440,30.5,31,96.00179359,8190,81.60207334,18.39847545
12848,640,6440,30.5,31,96.00926687,8190,81.60842568,18.39212316
12849,635,6440,30.5,31,96.01674015,8190,81.61477801,18.38577087
12850,635,6440,30.5,31,96.02421344,8190,81.62113034,18.37941858
12851,630,6440,30.5,31,96.03168672,8190,81.62748268,18.37306629
12852,635,6440,30.5,31,96.03916,8190,81.63383501,18.366714
12853,630,6440,30.5,31,96.04663329,8190,81.64018734,18.36036171
12854,635,6440,30.5,31,96.05410657,8190,81.64653968,18.35400942
12855,635,6430,30.5,31,96.06157985,8190,81.65289201,18.34765713
12856,635,6430,30.5,31,96.06905314,8190,81.65924434,18.34130483
12857,635,6430,30.5,31,96.07652642,8190,81.66559668,18.33495254
12858,635,6430,30.5,31,96.0839997,8190,81.67194901,18.32860025
12859,640,6430,30.5,31,96.09147298,8190,81.67830134,18.32224796
12860,635,6430,30.5,31,96.09894627,8190,81.68465368,18.31589567
12861,635,6430,30.5,31,96.10641955,8190,81.69100601,18.30954338
12862,630,6430,30.5,31,96.11389283,8190,81.69735834,18.30319109
12863,635,6430,30.5,31,96.12136612,8190,81.70371068,18.2968388
12864,635,6430,30.5,31,96.1288394,8190,81.71006301,18.29048651
12865,635,6430,30.5,31,96.13631268,8190,81.71641534,18.28413422
12866,635,6430,30.5,31,96.14378597,8190,81.72276768,18.27778193
12867,640,6430,30.5,31,96.15125925,8190,81.72912001,18.27142964
12868,640,6420,30.5,31,96.15873253,8190,81.73547234,18.26507735
12869,635,6420,30.5,31,96.16620581,8190,81.74182467,18.25872506
12870,635,6420,30.5,31,96.1736791,8190,81.74817701,18.25237277
12871,630,6420,30.5,31,96.18115238,8190,81.75452934,18.24602048
12872,635,6420,30.5,31,96.18862566,8190,81.76088167,18.23966819
12873,630,6420,30.5,31,96.19609895,8190,81.76723401,18.2333159
12874,635,6420,30.5,31,96.20357223,8190,81.77358634,18.2269636
12875,635,6420,30.5,31,96.21104551,8190,81.77993867,18.22061131
12876,635,6420,30.5,31,96.2185188,8190,81.78629101,18.21425902
12877,635,6420,30.5,31,96.22599208,8190,81.79264334,18.20790673
12878,635,6420,30.5,31,96.23346536,8190,81.79899567,18.20155444
12879,635,6420,30.5,31,96.24093864,8190,81.80534801,18.19520215
12880,635,6410,30.5,31,96.24841193,8190,81.81170034,18.18884986
12881,640,6410,30.5,31,96.25588521,8190,81.81805267,18.18249757
12882,635,6410,30.5,31,96.26335849,8190,81.82440501,18.17614528
12883,635,6410,30.5,31,96.27083178,8190,81.83075734,18.16979299
12884,640,6410,30.5,31,96.27830506,8190,81.83710967,18.1634407
12885,630,6410,30.5,31,96.28577834,8190,81.84346201,18.15708841
12886,635,6410,30.5,31,96.29325163,8190,81.84981434,18.15073612
12887,640,6410,30.5,31,96.30072491,8190,81.85616667,18.14438383
12888,635,6410,30.5,31,96.30819819,8200,81.86251901,18.13803154
12889,635,6400,30.5,31,96.31567147,8200,81.86887134,18.13167925
12890,635,6400,30.5,31,96.32314476,8200,81.87522367,18.12532696
12891,635,6400,30.5,31,96.33061804,8200,81.88157601,18.11897466
12892,635,6400,30.5,31,96.33809132,8200,81.88792834,18.11262237
12893,635,6400,30.5,31,96.34556461,8200,81.89428067,18.10627008
12894,635,6400,30.5,31,96.35303789,8200,81.90063301,18.09991779
12895,635,6400,30.5,31,96.36051117,8200,81.90698534,18.0935655
12896,630,6400,30.5,31,96.36798446,8200,81.91333767,18.08721321
12897,630,6400,30.5,31,96.37545774,8200,81.91969001,18.08086092
12898,630,6400,30.5,31,96.38293102,8200,81.92604234,18.07450863
12899,635,6400,30.5,31,96.3904043,8200,81.93239467,18.06815634
12900,640,6400,30.5,31,96.39787759,8200,81.93874701,18.06180405
12901,635,6390,30.5,31,96.40535087,8200,81.94509934,18.05545176
12902,630,6390,30.5,31,96.41282415,8200,81.95145167,18.04909947
12903,630,6390,30.5,31,96.42029744,8200,81.95780401,18.04274718
12904,635,6390,30.5,31,96.42777072,8200,81.96415634,18.03639489
12905,635,6390,30.5,31,96.435244,8200,81.97050867,18.0300426
12906,635,6390,30.5,31,96.44271729,8200,81.97686101,18.02369031
12907,630,6390,30.5,31,96.45019057,8200,81.98321334,18.01733802
12908,630,6390,30.5,31,96.45766385,8200,81.98956567,18.01098573
12909,635,6390,30.5,31,96.46513713,8200,81.99591801,18.00463343
12910,635,6390,30.5,31,96.47261042,8200,82.00227034,17.99828114
12911,640,6380,30.5,31,96.4800837,8200,82.00862267,17.99192885
12912,635,6380,30.5,31,96.48755698,8200,82.01497501,17.98557656
12913,635,6380,30.5,31,96.49503027,8200,82.02132734,17.97922427
12914,635,6380,30.5,31,96.50250355,8200,82.02767967,17.97287198
12915,635,6380,30.5,31,96.50997683,8200,82.03403201,17.96651969
12916,630,6380,30.5,31,96.51745012,8200,82.04038434,17.9601674
12917,630,6380,30.5,31,96.5249234,8200,82.04673667,17.95381511
12918,635,6380,30.5,31,96.53239668,8200,82.05308901,17.94746282
12919,630,6380,30.5,31,96.53986996,8200,82.05944134,17.94111053
12920,635,6380,30.5,31,96.54734325,8200,82.06579367,17.93475824
12921,635,6380,31,31,96.55481653,8200,82.07214601,17.92840595
12922,635,6380,30.5,31,96.56228981,8200,82.07849834,17.92205366
12923,630,6370,31,31,96.5697631,8200,82.08485067,17.91570137
12924,640,6370,31,31,96.57723638,8200,82.09120301,17.90934908
12925,635,6370,31,31,96.58470966,8200,82.09755534,17.90299679
12926,635,6370,30.5,31,96.59218295,8200,82.10390767,17.8966445
12927,630,6370,30.5,31,96.59965623,8200,82.11026001,17.8902922
12928,635,6370,30.5,31,96.60712951,8200,82.11661234,17.88393991
12929,635,6370,30.5,31,96.6146028,8200,82.12296467,17.87758762
12930,635,6370,31,31,96.62207608,8200,82.12931701,17.87123533
12931,635,6370,30.5,31,96.62954936,8200,82.13566934,17.86488304
12932,635,6370,30.5,31,96.63702264,8200,82.14202167,17.85853075
12933,635,6360,31,31,96.64449593,8200,82.14837401,17.85217846
12934,635,6360,30.5,31,96.65196921,8200,82.15472634,17.84582617
12935,635,6360,30.5,31,96.65944249,8200,82.16107867,17.83947388
12936,635,6360,31,31,96.66691578,8200,82.167431,17.83312159
12937,635,6360,30.5,31,96.67438906,8200,82.17378334,17.8267693
12938,635,6360,30.5,31,96.68186234,8200,82.18013567,17.82041701
12939,635,6360,31,31,96.68933563,8200,82.186488,17.81406472
12940,640,6350,31,31,96.69680891,8210,82.19284034,17.80771243
12941,635,6350,31,31,96.70428219,8210,82.19919267,17.80136014
12942,635,6350,31,31,96.71175547,8210,82.205545,17.79500785
12943,635,6350,31,31,96.71922876,8210,82.21189734,17.78865556
12944,630,6350,30.5,31,96.72670204,8210,82.21824967,17.78230327
12945,630,6350,30.5,31,96.73417532,8210,82.224602,17.77595097
12946,630,6350,30.5,31,96.74164861,8210,82.23095434,17.76959868
12947,630,6350,31,31,96.74912189,8210,82.23730667,17.76324639
12948,640,6350,31,31,96.75659517,8210,82.243659,17.7568941
12949,630,6350,30.5,31,96.76406846,8210,82.25001134,17.75054181
12950,630,6340,31,31,96.77154174,8210,82.25636367,17.74418952
12951,635,6340,30.5,31,96.77901502,8210,82.262716,17.73783723
12952,630,6340,30.5,31,96.7864883,8210,82.26906834,17.73148494
12953,635,6340,31,31,96.79396159,8210,82.27542067,17.72513265
12954,635,6340,31,31,96.80143487,8210,82.281773,17.71878036
12955,635,6340,31,31,96.80890815,8210,82.28812534,17.71242807
12956,630,6340,31,31,96.81638144,8210,82.29447767,17.70607578
12957,630,6340,31,31,96.82385472,8210,82.30083,17.69972349
12958,640,6330,31,31,96.831328,8210,82.30718234,17.6933712
12959,635,6340,31,31,96.83880129,8210,82.31353467,17.68701891
12960,635,6330,31,31,96.84627457,8210,82.319887,17.68066662
12961,635,6330,31,31,96.85374785,8210,82.32623934,17.67431433
12962,640,6330,31,31,96.86122113,8210,82.33259167,17.66796204
12963,635,6330,31,31,96.86869442,8210,82.338944,17.66160974
12964,630,6330,31,31,96.8761677,8210,82.34529634,17.65525745
12965,630,6330,31,31,96.88364098,8210,82.35164867,17.64890516
12966,630,6330,31,31,96.89111427,8210,82.358001,17.64255287
12967,635,6320,31,31,96.89858755,8210,82.36435334,17.63620058
12968,635,6320,31,31,96.90606083,8210,82.37070567,17.62984829
12969,635,6320,31,31,96.91353412,8210,82.377058,17.623496
12970,635,6320,31,31,96.9210074,8210,82.38341034,17.61714371
12971,635,6320,31,31,96.92848068,8210,82.38976267,17.61079142
12972,635,6320,30.5,31,96.93595396,8210,82.396115,17.60443913
12973,630,6320,31,31,96.94342725,8210,82.40246734,17.59808684
12974,635,6320,31,31,96.95090053,8210,82.40881967,17.59173455
12975,630,6320,31,31,96.95837381,8210,82.415172,17.58538226
12976,635,6310,31,31,96.9658471,8210,82.42152434,17.57902997
12977,635,6310,31,31,96.97332038,8210,82.42787667,17.57267768
12978,635,6310,31,31,96.98079366,8210,82.434229,17.56632539
12979,640,6310,31,31,96.98826695,8210,82.44058134,17.5599731
12980,635,6310,31,31,96.99574023,8210,82.44693367,17.5536208
12981,635,6310,31,31,97.00321351,8210,82.453286,17.54726851
12982,635,6310,31,31,97.01068679,8210,82.45963834,17.54091622
12983,630,6300,31,31,97.01816008,8210,82.46599067,17.53456393
12984,630,6300,30.5,31,97.02563336,8210,82.472343,17.52821164
12985,630,6300,31,31,97.03310664,8210,82.47869534,17.52185935
12986,635,6300,31,31,97.04057993,8220,82.48504767,17.51550706
12987,635,6300,31,31,97.04805321,8220,82.4914,17.50915477
12988,635,6300,31,31,97.05552649,8220,82.49775234,17.50280248
12989,630,6300,31,31,97.06299978,8220,82.50410467,17.49645019
12990,635,6300,31,31,97.07047306,8220,82.510457,17.4900979
12991,640,6290,31,31,97.07794634,8220,82.51680934,17.48374561
12992,640,6290,31,31,97.08541962,8220,82.52316167,17.47739332
12993,640,6290,31,31,97.09289291,8220,82.529514,17.47104103
12994,635,6290,31,31,97.10036619,8220,82.53586634,17.46468874
12995,635,6290,31,31,97.10783947,8220,82.54221867,17.45833645
12996,635,6290,31,31,97.11531276,8220,82.548571,17.45198416
12997,630,6290,31,31,97.12278604,8220,82.55492334,17.44563187
12998,640,6290,31,31,97.13025932,8220,82.56127567,17.43927957
12999,635,6290,31,31,97.13773261,8220,82.567628,17.43292728
13000,635,6280,31,31,97.14520589,8220,82.57398033,17.42657499
13001,630,6280,31,31,97.15267917,8220,82.58033267,17.4202227
13002,635,6280,31,31,97.16015245,8220,82.586685,17.41387041
13003,635,6280,31,31,97.16762574,8220,82.59303733,17.40751812
13004,630,6280,31,31,97.17509902,8220,82.59938967,17.40116583
13005,630,6280,31,31,97.1825723,8220,82.605742,17.39481354
13006,635,6280,31,31,97.19004559,8220,82.61209433,17.38846125
13007,635,6270,31,31,97.19751887,8220,82.61844667,17.38210896
13008,630,6270,31,31,97.20499215,8220,82.624799,17.37575667
13009,630,6270,31,31,97.21246544,8220,82.63115133,17.36940438
13010,635,6270,31,31,97.21993872,8220,82.63750367,17.36305209
13011,635,6270,31,31,97.227412,8220,82.643856,17.3566998
13012,635,6270,31,31,97.23488529,8220,82.65020833,17.35034751
13013,635,6270,31,31,97.24235857,8220,82.65656067,17.34399522
13014,640,6260,31,31,97.24983185,8220,82.662913,17.33764293
13015,640,6260,31,31,97.25730513,8220,82.66926533,17.33129064
13016,635,6260,31,31,97.26477842,8220,82.67561767,17.32493834
